code,description,service
77081,Dxa bone density appendiculr,Radiology
77084,Mri bone marrow blood supply,Radiology
77085,Dxa bone density axl vrt fx,Radiology
77086,Vrt fracture assmt via dxa,Radiology
77089,Tbs dxa cal w/i&r fx risk,Radiology
77090,Tbs techl prep&transmis data,Radiology
77091,Tbs techl calculation only,Radiology
77092,Tbs i&r fx rsk qhp,Radiology
77261,Ther radiology tx plng smpl,Radiology
77262,Ther radiology tx plng intrm,Radiology
77263,Ther radiology tx plng cplx,Radiology
77280,Ther rad simulaj field smpl,Radiology
77285,Ther rad simulaj field intrm,Radiology
77290,Ther rad simulaj field cplx,Radiology
77293,Respirator motion mgmt simul,Radiology
77295,3-d radiotherapy plan,Radiology
77299,Unlisted px ther rad tx plng,Radiology
77300,Radiation therapy dose plan,Radiology
77301,Radiotherapy dose plan imrt,Radiology
77306,Telethx isodose plan simple,Radiology
77307,Telethx isodose plan cplx,Radiology
77316,Brachytx isodose plan simple,Radiology
77317,Brachytx isodose intermed,Radiology
77318,Brachytx isodose complex,Radiology
77321,Special teletx port plan,Radiology
77331,Special radiation dosimetry,Radiology
77332,Radiation treatment aid(s),Radiology
77333,Radiation treatment aid(s),Radiology
77334,Radiation treatment aid(s),Radiology
77336,Radiation physics consult,Radiology
77338,Design mlc device for imrt,Radiology
77370,Radiation physics consult,Radiology
77371,Srs multisource,Radiology
77372,Srs linear based,Radiology
77373,Strtctc bdy rad ther tx dlvr,Radiology
77385,Ntsty modul rad tx dlvr smpl,Radiology
77386,Ntsty modul rad tx dlvr cplx,Radiology
77387,Guidance for radj tx dlvr,Radiology
77399,Unlisted px med radj physics,Radiology
77401,Radiation tx delivery supfc,Radiology
77402,Radiation tx delivery simple,Radiology
77407,Radiation tx delivery intrm,Radiology
77412,Radiation tx delivery complx,Radiology
77417,Ther radiology port image(s),Radiology
77423,Neutron beam tx complex,Radiology
77424,Io rad tx delivery by x-ray,Radiology
77425,Io rad tx deliver by elctrns,Radiology
77427,Radiation tx management x5,Radiology
77431,Radiation therapy management,Radiology
77432,Stereotactic radiation trmt,Radiology
77435,Sbrt management,Radiology
77469,Io radiation tx management,Radiology
77470,Special radiation treatment,Radiology
77499,Unlisted px ther rad tx mgmt,Radiology
77520,Proton trmt simple w/o comp,Radiology
77522,Proton trmt simple w/comp,Radiology
77523,Proton trmt intermediate,Radiology
77525,Proton treatment complex,Radiology
77600,Hyperthermia ext gen supfc,Radiology
77605,Hyperthermia ext gen deep,Radiology
77610,Hyperthermia ntrstl prb 5/<,Radiology
77615,Hyperthermia ntrstl prb>5,Radiology
77620,Hyperthermia gen intrcv prb,Radiology
77750,Infuse radioactive materials,Radiology
77761,Apply intrcav radiat simple,Radiology
77762,Apply intrcav radiat interm,Radiology
77763,Apply intrcav radiat compl,Radiology
77767,Hdr rdncl skn surf brachytx,Radiology
77768,Hdr rdncl skn surf brachytx,Radiology
77770,Hdr rdncl ntrstl/icav brchtx,Radiology
77771,Hdr rdncl ntrstl/icav brchtx,Radiology
77772,Hdr rdncl ntrstl/icav brchtx,Radiology
77778,Apply interstit radiat compl,Radiology
77789,Apply surf ldr radionuclide,Radiology
77790,Radiation handling,Radiology
77799,Unlisted px clin brachytx,Radiology
78012,Thyroid uptake measurement,Radiology
78013,Thyroid imaging w/blood flow,Radiology
78014,Thyroid imaging w/blood flow,Radiology
78015,Thyroid met imaging,Radiology
78016,Thyroid met imaging/studies,Radiology
78018,Thyroid met imaging body,Radiology
78020,Thyroid met uptake,Radiology
78070,Parathyroid planar imaging,Radiology
78071,Parathyrd planar w/wo subtrj,Radiology
78072,Parathyrd planar w/spect&ct,Radiology
78075,Adrenal cortex & medulla img,Radiology
78099,Unlisted endocrine px dx nuc,Radiology
78102,Bone marrow imaging ltd,Radiology
78103,Bone marrow imaging mult,Radiology
78104,Bone marrow imaging body,Radiology
78110,Plasma volume single,Radiology
78111,Plasma volume multiple,Radiology
78120,Red cell mass single,Radiology
78121,Red cell mass multiple,Radiology
78122,Whl bld volume determination,Radiology
78130,Red cell survival study,Radiology
78140,Red cell sequestration,Radiology
78185,Spleen imaging,Radiology
78191,Platelet survival study,Radiology
78195,Lymph system imaging,Radiology
78199,Unlstd hematop ret/endo lymp,Radiology
78201,Liver imaging static only,Radiology
78202,Liver imaging with vasc flow,Radiology
78215,Lvr&spleen img static only,Radiology
78216,Lvr&spleen img w/vasc flow,Radiology
78226,Hepatobiliary system imaging,Radiology
78227,Hepatobil syst image w/drug,Radiology
78230,Salivary gland imaging,Radiology
78231,Salivary glnd img serial img,Radiology
78232,Salivary gland function std,Radiology
78258,Esophageal motility,Radiology
78261,Gastric mucosa imaging,Radiology
78262,Gastroesophageal reflux std,Radiology
78264,Gastric emptying imag study,Radiology
78265,Gastric emptying imag study,Radiology
78266,Gastric emptying imag study,Radiology
78267,Breath tst attain/anal c-14,Radiology
78268,Breath test analysis c-14,Radiology
78278,Acute gi blood loss imaging,Radiology
78282,Gi protein loss exam,Radiology
78290,Meckels divert exam,Radiology
78291,Leveen/shunt patency exam,Radiology
78299,Unlisted gi px dx nuc med,Radiology
78300,Bone imaging limited area,Radiology
78305,Bone imaging multiple areas,Radiology
78306,Bone imaging whole body,Radiology
78315,Bone imaging 3 phase,Radiology
78350,Bone mineral single photon,Radiology
78351,Bone mineral dual photon,Radiology
78399,Unlisted muscskel px dx nuc,Radiology
78414,Non-imaging heart function,Radiology
78428,Cardiac shunt imaging,Radiology
78429,Myocrd img pet 1 std w/ct,Radiology
78430,Myocrd img pet rst/strs w/ct,Radiology
78431,Myocrd img pet rst&strs ct,Radiology
78432,Myocrd img pet 2rtracer,Radiology
78433,Myocrd img pet 2rtracer ct,Radiology
78434,Aqmbf pet rest & rx stress,Radiology
78445,Vascular flow imaging,Radiology
78451,Ht muscle image spect sing,Radiology
78452,Ht muscle image spect mult,Radiology
78453,Ht muscle image planar sing,Radiology
78454,Ht musc image planar mult,Radiology
78456,Acute venous thrombus image,Radiology
78457,Venous thrombosis imaging,Radiology
78458,Ven thrombosis images bilat,Radiology
78459,Myocrd img pet single study,Radiology
78466,Heart infarct image,Radiology
78468,Heart infarct image (ef),Radiology
78469,Heart infarct image (3d),Radiology
78472,Gated heart planar single,Radiology
78473,Gated heart multiple,Radiology
78481,Heart first pass single,Radiology
78483,Heart first pass multiple,Radiology
78491,Myocrd img pet 1std rst/strs,Radiology
78492,Myocrd img pet mlt rst&strs,Radiology
78494,Heart image spect,Radiology
78496,Heart first pass add-on,Radiology
78499,Unlisted cv px dx nuc med,Radiology
78579,Lung ventilation imaging,Radiology
78580,Lung perfusion imaging,Radiology
78582,Lung ventilat&perfus imaging,Radiology
78597,Lung perfusion differential,Radiology
78598,Lung perf&ventilat diferentl,Radiology
78599,Unlisted resp px dx nuc med,Radiology
78600,Brain image < 4 views,Radiology
78601,Brain image w/flow < 4 views,Radiology
78605,Brain image 4+ views,Radiology
78606,Brain image w/flow 4 + views,Radiology
78608,Brain imaging (pet),Radiology
78609,Brain imaging (pet),Radiology
78610,Brain flow imaging only,Radiology
78630,Cerebrospinal fluid scan,Radiology
78635,Csf ventriculography,Radiology
78645,Csf shunt evaluation,Radiology
78650,Csf leakage imaging,Radiology
78660,Nuclear exam of tear flow,Radiology
78699,Unlisted nrvs sys px dx nuc,Radiology
78700,Kidney imaging morphol,Radiology
78701,Kidney imaging with flow,Radiology
78707,K flow/funct image w/o drug,Radiology
78708,K flow/funct image w/drug,Radiology
78709,K flow/funct image multiple,Radiology
78725,Kidney function study,Radiology
78730,Urinary bladder retention,Radiology
78740,Ureteral reflux study,Radiology
78761,Testicular imaging w/flow,Radiology
78799,Unlisted gu px dx nuc med,Radiology
78800,Rp loclzj tum 1 area 1 d img,Radiology
78801,Rp loclzj tum 2+area 1+d img,Radiology
78802,Rp loclzj tum whbdy 1 d img,Radiology
78803,Rp loclzj tum spect 1 area,Radiology
78804,Rp loclzj tum whbdy 2+d img,Radiology
78808,Iv inj ra drug dx study,Radiology
78811,Pet image ltd area,Radiology
78812,Pet image skull-thigh,Radiology
78813,Pet image full body,Radiology
78814,Pet image w/ct lmtd,Radiology
78815,Pet image w/ct skull-thigh,Radiology
78816,Pet image w/ct full body,Radiology
78830,Rp loclzj tum spect w/ct 1,Radiology
78831,Rp loclzj tum spect 2 areas,Radiology
78832,Rp loclzj tum spect w/ct 2,Radiology
78835,Rp quan meas single area,Radiology
78999,Unlisted misc px dx nuc med,Radiology
79005,Nuclear rx oral admin,Radiology
79101,Nuclear rx iv admin,Radiology
79200,Nuclear rx intracav admin,Radiology
79300,Nuclr rx interstit colloid,Radiology
79403,Hematopoietic nuclear tx,Radiology
79440,Nuclear rx intra-articular,Radiology
79445,Nuclear rx intra-arterial,Radiology
79999,Rp therapy unlisted px,Radiology
80047,Metabolic panel ionized ca,Pathology and Laboratory
80048,Metabolic panel total ca,Pathology and Laboratory
80050,General health panel,Pathology and Laboratory
80051,Electrolyte panel,Pathology and Laboratory
80053,Comprehen metabolic panel,Pathology and Laboratory
80055,Obstetric panel,Pathology and Laboratory
80061,Lipid panel,Pathology and Laboratory
80069,Renal function panel,Pathology and Laboratory
80074,Acute hepatitis panel,Pathology and Laboratory
80076,Hepatic function panel,Pathology and Laboratory
80081,Obstetric panel inc hiv tstg,Pathology and Laboratory
80143,Drug assay acetaminophen,Pathology and Laboratory
80145,Drug assay adalimumab,Pathology and Laboratory
80150,Assay of amikacin,Pathology and Laboratory
80151,Drug assay amiodarone,Pathology and Laboratory
80155,Drug assay caffeine,Pathology and Laboratory
80156,Assay carbamazepine total,Pathology and Laboratory
80157,Assay carbamazepine free,Pathology and Laboratory
80158,Drug assay cyclosporine,Pathology and Laboratory
80159,Drug assay clozapine,Pathology and Laboratory
80161,Asy carbamazepin 10,11-epxid,Pathology and Laboratory
80162,Assay of digoxin total,Pathology and Laboratory
80163,Assay of digoxin free,Pathology and Laboratory
80164,Assay dipropylacetic acd tot,Pathology and Laboratory
80165,Dipropylacetic acid free,Pathology and Laboratory
80167,Drug assay felbamate,Pathology and Laboratory
80168,Assay of ethosuximide,Pathology and Laboratory
80169,Drug assay everolimus,Pathology and Laboratory
80170,Assay of gentamicin,Pathology and Laboratory
80171,Drug screen quant gabapentin,Pathology and Laboratory
80173,Assay of haloperidol,Pathology and Laboratory
80175,Drug screen quan lamotrigine,Pathology and Laboratory
80176,Assay of lidocaine,Pathology and Laboratory
80177,Drug scrn quan levetiracetam,Pathology and Laboratory
80178,Assay of lithium,Pathology and Laboratory
80179,Drug assay salicylate,Pathology and Laboratory
80180,Drug scrn quan mycophenolate,Pathology and Laboratory
80181,Drug assay flecainide,Pathology and Laboratory
80183,Drug scrn quant oxcarbazepin,Pathology and Laboratory
80184,Assay of phenobarbital,Pathology and Laboratory
80185,Assay of phenytoin total,Pathology and Laboratory
80186,Assay of phenytoin free,Pathology and Laboratory
80187,Drug assay posaconazole,Pathology and Laboratory
80188,Assay of primidone,Pathology and Laboratory
80189,Drug assay itraconazole,Pathology and Laboratory
80190,Assay of procainamide,Pathology and Laboratory
80192,Assay of procainamide,Pathology and Laboratory
80193,Drug assay leflunomide,Pathology and Laboratory
80194,Assay of quinidine,Pathology and Laboratory
80195,Assay of sirolimus,Pathology and Laboratory
80197,Assay of tacrolimus,Pathology and Laboratory
80198,Assay of theophylline,Pathology and Laboratory
80199,Drug screen quant tiagabine,Pathology and Laboratory
80200,Assay of tobramycin,Pathology and Laboratory
80201,Assay of topiramate,Pathology and Laboratory
80202,Assay of vancomycin,Pathology and Laboratory
80203,Drug screen quant zonisamide,Pathology and Laboratory
80204,Drug assay methotrexate,Pathology and Laboratory
80210,Drug assay rufinamide,Pathology and Laboratory
80220,Drug asy hydroxychloroquine,Pathology and Laboratory
80230,Drug assay infliximab,Pathology and Laboratory
80235,Drug assay lacosamide,Pathology and Laboratory
80280,Drug assay vedolizumab,Pathology and Laboratory
80285,Drug assay voriconazole,Pathology and Laboratory
80299,Quantitative assay drug,Pathology and Laboratory
80305,Drug test prsmv dir opt obs,Pathology and Laboratory
80306,Drug test prsmv instrmnt,Pathology and Laboratory
80307,Drug test prsmv chem anlyzr,Pathology and Laboratory
80320,Drug screen quantalcohols,Pathology and Laboratory
80321,Alcohols biomarkers 1or 2,Pathology and Laboratory
80322,Alcohols biomarkers 3/more,Pathology and Laboratory
80323,Alkaloids nos,Pathology and Laboratory
80324,Drug screen amphetamines 1/2,Pathology and Laboratory
80325,Amphetamines 3or 4,Pathology and Laboratory
80326,Amphetamines 5 or more,Pathology and Laboratory
80327,Anabolic steroid 1 or 2,Pathology and Laboratory
80328,Anabolic steroid 3 or more,Pathology and Laboratory
80329,Analgesics non-opioid 1 or 2,Pathology and Laboratory
80330,Analgesics non-opioid 3-5,Pathology and Laboratory
80331,Analgesics non-opioid 6/more,Pathology and Laboratory
80332,Antidepressants class 1 or 2,Pathology and Laboratory
80333,Antidepressants class 3-5,Pathology and Laboratory
80334,Antidepressants class 6/more,Pathology and Laboratory
80335,Antidepressant tricyclic 1/2,Pathology and Laboratory
80336,Antidepressant tricyclic 3-5,Pathology and Laboratory
80337,Tricyclic & cyclicals 6/more,Pathology and Laboratory
80338,Antidepressant not specified,Pathology and Laboratory
80339,Antiepileptics nos 1-3,Pathology and Laboratory
80340,Antiepileptics nos 4-6,Pathology and Laboratory
80341,Antiepileptics nos 7/more,Pathology and Laboratory
80342,Antipsychotics nos 1-3,Pathology and Laboratory
80343,Antipsychotics nos 4-6,Pathology and Laboratory
80344,Antipsychotics nos 7/more,Pathology and Laboratory
80345,Drug screening barbiturates,Pathology and Laboratory
80346,Benzodiazepines1-12,Pathology and Laboratory
80347,Benzodiazepines 13 or more,Pathology and Laboratory
80348,Drug screening buprenorphine,Pathology and Laboratory
80349,Cannabinoids natural,Pathology and Laboratory
80350,Cannabinoids synthetic 1-3,Pathology and Laboratory
80351,Cannabinoids synthetic 4-6,Pathology and Laboratory
80352,Cannabinoid synthetic 7/more,Pathology and Laboratory
80353,Drug screening cocaine,Pathology and Laboratory
80354,Drug screening fentanyl,Pathology and Laboratory
80355,Gabapentin non-blood,Pathology and Laboratory
80356,Heroin metabolite,Pathology and Laboratory
80357,Ketamine and norketamine,Pathology and Laboratory
80358,Drug screening methadone,Pathology and Laboratory
80359,Methylenedioxyamphetamines,Pathology and Laboratory
80360,Methylphenidate,Pathology and Laboratory
80361,Opiates 1 or more,Pathology and Laboratory
80362,Opioids & opiate analogs 1/2,Pathology and Laboratory
80363,Opioids & opiate analogs 3/4,Pathology and Laboratory
80364,Opioid &opiate analog 5/more,Pathology and Laboratory
80365,Drug screening oxycodone,Pathology and Laboratory
80366,Drug screening pregabalin,Pathology and Laboratory
80367,Drug screening propoxyphene,Pathology and Laboratory
80368,Sedative hypnotics,Pathology and Laboratory
80369,Skeletal muscle relaxant 1/2,Pathology and Laboratory
80370,Skel musc relaxant 3 or more,Pathology and Laboratory
80371,Stimulants synthetic,Pathology and Laboratory
80372,Drug screening tapentadol,Pathology and Laboratory
80373,Drug screening tramadol,Pathology and Laboratory
80374,Stereoisomer analysis,Pathology and Laboratory
80375,Drug/substance nos 1-3,Pathology and Laboratory
80376,Drug/substance nos 4-6,Pathology and Laboratory
80377,Drug/substance nos 7/more,Pathology and Laboratory
80400,Acth stimulation panel,Pathology and Laboratory
80402,Acth stimulation panel,Pathology and Laboratory
80406,Acth stimulation panel,Pathology and Laboratory
80408,Aldosterone suppression eval,Pathology and Laboratory
80410,Calcitonin stimul panel,Pathology and Laboratory
80412,Crh stimulation panel,Pathology and Laboratory
80414,Testosterone response panel,Pathology and Laboratory
80415,Tot estradiol response panel,Pathology and Laboratory
80416,Renin stimulation panel,Pathology and Laboratory
80417,Renin stimulation panel,Pathology and Laboratory
80418,Pituitary evaluation panel,Pathology and Laboratory
80420,Dexamethasone panel,Pathology and Laboratory
80422,Glucagon tolerance panel,Pathology and Laboratory
80424,Glucagon tolerance panel,Pathology and Laboratory
80426,Gonadotropin hormone panel,Pathology and Laboratory
80428,Growth hormone panel,Pathology and Laboratory
80430,Growth hormone panel,Pathology and Laboratory
80432,Insulin suppression panel,Pathology and Laboratory
80434,Insulin tolerance panel,Pathology and Laboratory
80435,Insulin tolerance panel,Pathology and Laboratory
80436,Metyrapone panel,Pathology and Laboratory
80438,Trh stimulation panel,Pathology and Laboratory
80439,Trh stimulation panel,Pathology and Laboratory
80503,Path clin consltj sf 5-20,Pathology and Laboratory
80504,Path clin consltj mod 21-40,Pathology and Laboratory
80505,Path clin consltj high 41-60,Pathology and Laboratory
80506,Path clin consltj prolng svc,Pathology and Laboratory
81000,Urinalysis nonauto w/scope,Pathology and Laboratory
81001,Urinalysis auto w/scope,Pathology and Laboratory
81002,Urinalysis nonauto w/o scope,Pathology and Laboratory
81003,Urinalysis auto w/o scope,Pathology and Laboratory
81005,Urinalysis,Pathology and Laboratory
81007,Urine screen for bacteria,Pathology and Laboratory
81015,Microscopic exam of urine,Pathology and Laboratory
81020,Urinalysis glass test,Pathology and Laboratory
81025,Urine pregnancy test,Pathology and Laboratory
81050,Urinalysis volume measure,Pathology and Laboratory
81099,Unlisted urinalysis px,Pathology and Laboratory
81105,Hpa-1 genotyping,Pathology and Laboratory
81106,Hpa-2 genotyping,Pathology and Laboratory
81107,Hpa-3 genotyping,Pathology and Laboratory
81108,Hpa-4 genotyping,Pathology and Laboratory
