code,description,service
80004,004detailed history; a detailed examination; medical decision making of low,
80005,"004complexity; furnished in real time using interactive audio and video",
80006,"004technology.  counseling and coordination of care with other physicians; other",
80007,004qualified health care professionals or agencies are provided consistent with,
80008,004the nature of the problem(s) and the needs of the patient or the family or,
80009,"004both. usually; the presenting  problem(s) are of moderate severity. typically",
80010,"00430 minutes are spent with the patient or family or both via real time; audio",
80011,004and video intercommunications technology,
81001,003Remote in-home visit for the evaluation and management of a new patient for u,
81002,004only in a medicare-approved bundled payments for care improvement advanced,
81003,"004(bpci advanced) model episode of care; which requires these 3 key components:",
81004,004comprehensive history; a comprehensive examination; medical decision making o,
81005,"004moderate complexity; furnished in real time using interactive audio and video",
81006,"004technology.  counseling and coordination of care with other physicians; other",
81007,004qualified health care professionals or agencies are provided consistent with,
81008,004the nature of the problem(s) and the needs of the patient or the family or,
81009,"004both. usually; the presenting problem(s) are of moderate to high severity.",
81010,"004typically; 45 minutes are spent with the patient or family or both via real",
81011,"004time; audio and video intercommunications technology",
82001,003Remote in-home visit for the evaluation and management of a new patient for u,
82002,004only in a medicare-approved bundled payments for care improvement advanced,
82003,"004(bpci advanced) model episode of care; which requires these 3 key components:",
82004,004comprehensive history; a comprehensive examination; medical decision making o,
82005,"004high complexity; furnished in real time using interactive audio and video",
82006,"004technology.  counseling and coordination of care with other physicians; other",
82007,004qualified health care professionals or agencies are provided consistent with,
82008,004the nature of the problem(s) and the needs of the patient or the family or,
82009,"004both. usually; the presenting problem(s) are of moderate to high severity.",
82010,"004typically; 60 minutes are spent with the patient or family or both via real",
82011,"004time; audio and video intercommunications technology",
83001,003Remote in-home visit for the evaluation and management of an established,
83002,004patient for use only in a medicare-approved bundled payments for care,
83003,"004improvement advanced (bpci advanced) model episode of care; which requires at",
83004,004least 2 of the following 3 key components: a problem focused history; a probl,
83005,"004focused examination; straightforward medical decision making; furnished in re",
83006,004time using interactive audio and video technology. counseling and coordinatio,
83007,"004of care with other physicians; other qualified health care professionals or",
83008,004agencies are provided consistent with the nature of the problem(s) and the,
83009,"004needs of the patient or the family or both. usually; the presenting problem(s",
83010,"004are self limited or minor. typically; 10 minutes are spent with the patient o",
83011,"004family or both via real time; audio and video intercommunications technology",
84001,003Remote in-home visit for the evaluation and management of an established,
84002,004patient for use only in a medicare-approved bundled payments for care,
84003,"004improvement advanced (bpci advanced) model episode of care; which requires at",
84004,004least 2 of the following 3 key components: an expanded problem focused histor,
84005,004an expanded problem focused examination; medical decision making of low,
84006,"004complexity; furnished in real time using interactive audio and video",
84007,"004technology.  counseling and coordination of care with other physicians; other",
84008,004qualified health care professionals or agencies are provided consistent with,
84009,004the nature of the problem(s) and the needs of the patient or the family or,
84010,"004both. usually; the presenting problem(s) are of low to moderate severity.",
84011,"004typically; 15 minutes are spent with the patient or family or both via real",
84012,"004time; audio and video intercommunications technology",
85001,003Remote in-home visit for the evaluation and management of an established,
85002,004patient for use only in a medicare-approved bundled payments for care,
85003,"004improvement advanced (bpci advanced) model episode of care; which requires at",
85004,004least 2 of the following 3 key components: a detailed history;  a detailed,
85005,"004examination; medical decision making of moderate complexity; furnished in rea",
85006,004time using interactive audio and video technology.  counseling and coordinati,
85007,"004of care with other physicians; other qualified health care professionals or",
85008,004agencies are provided consistent with the nature of the problem(s) and the,
85009,"004needs of the patient or the family or both. usually; the presenting problem(s",
85010,"004are of moderate to high severity. typically; 25 minutes are spent with the",
85011,"004patient or family or both via real time; audio and video intercommunications",
85012,004technology,
86001,003Remote in-home visit for the evaluation and management of an established,
86002,004patient for use only in a medicare-approved bundled payments for care,
86003,"004improvement advanced (bpci advanced) model episode of care; which requires at",
86004,004least 2 of the following 3 key components: a comprehensive history; a,
86005,"004comprehensive examination; medical decision making of high complexity;",
86006,004furnished in real time using interactive audio and video technology.,
86007,"004counseling and coordination of care with other physicians; other qualified",
86008,004health care professionals or agencies are provided consistent with the nature,
86009,004of the problem(s) and the needs of the patient or the family or both. usually,
86010,"004the presenting problem(s) are of moderate to high severity. typically; 40",
86011,"004minutes are spent with the patient or family or both via real time; audio and",
86012,004video intercommunications technology,
87001,003Bundled payments for care improvement advanced (bpci advanced) model home vis,
87002,004for patient assessment performed by clinical staff for an individual not,
87003,"004considered homebound; including; but not necessarily limited to patient",
87004,"004assessment of clinical status; safety/fall prevention; functional",
87005,"004status/ambulation; medication reconciliation/management; compliance with",
87006,"004orders/plan of care; performance of activities of daily living; and ensuring",
87007,004beneficiary  connections to community and other services; for use only for a,
87008,004bpci advanced model episode of care; may not be billed for a 30-day period,
87009,004covered by a transitional care management code,
