diagnosis_code,description,severity_level,service
S45.219A,"Laceration of axillary or brachial vein, unspecified side, initial encounter",CC,Injury/Poisoning
S45.291A,"Other specified injury of axillary or brachial vein, right side, initial encounter",CC,Injury/Poisoning
S45.292A,"Other specified injury of axillary or brachial vein, left side, initial encounter",CC,Injury/Poisoning
S45.299A,"Other specified injury of axillary or brachial vein, unspecified side, initial encounter",CC,Injury/Poisoning
S45.301A,"Unspecified injury of superficial vein at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S45.302A,"Unspecified injury of superficial vein at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S45.309A,"Unspecified injury of superficial vein at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S45.311A,"Laceration of superficial vein at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S45.312A,"Laceration of superficial vein at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S45.319A,"Laceration of superficial vein at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S45.391A,"Other specified injury of superficial vein at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S45.392A,"Other specified injury of superficial vein at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S45.399A,"Other specified injury of superficial vein at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S45.801A,"Unspecified injury of other specified blood vessels at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S45.802A,"Unspecified injury of other specified blood vessels at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S45.809A,"Unspecified injury of other specified blood vessels at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S45.811A,"Laceration of other specified blood vessels at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S45.812A,"Laceration of other specified blood vessels at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S45.819A,"Laceration of other specified blood vessels at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S45.891A,"Other specified injury of other specified blood vessels at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S45.892A,"Other specified injury of other specified blood vessels at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S45.899A,"Other specified injury of other specified blood vessels at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S45.901A,"Unspecified injury of unspecified blood vessel at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S45.902A,"Unspecified injury of unspecified blood vessel at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S45.909A,"Unspecified injury of unspecified blood vessel at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S45.911A,"Laceration of unspecified blood vessel at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S45.912A,"Laceration of unspecified blood vessel at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S45.919A,"Laceration of unspecified blood vessel at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S45.991A,"Other specified injury of unspecified blood vessel at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S45.992A,"Other specified injury of unspecified blood vessel at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S45.999A,"Other specified injury of unspecified blood vessel at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S46.021A,"Laceration of muscle(s) and tendon(s) of the rotator cuff of right shoulder, initial encounter",CC,Injury/Poisoning
S46.022A,"Laceration of muscle(s) and tendon(s) of the rotator cuff of left shoulder, initial encounter",CC,Injury/Poisoning
S46.029A,"Laceration of muscle(s) and tendon(s) of the rotator cuff of unspecified shoulder, initial encounter",CC,Injury/Poisoning
S46.121A,"Laceration of muscle, fascia and tendon of long head of biceps, right arm, initial encounter",CC,Injury/Poisoning
S46.122A,"Laceration of muscle, fascia and tendon of long head of biceps, left arm, initial encounter",CC,Injury/Poisoning
S46.129A,"Laceration of muscle, fascia and tendon of long head of biceps, unspecified arm, initial encounter",CC,Injury/Poisoning
S46.221A,"Laceration of muscle, fascia and tendon of other parts of biceps, right arm, initial encounter",CC,Injury/Poisoning
S46.222A,"Laceration of muscle, fascia and tendon of other parts of biceps, left arm, initial encounter",CC,Injury/Poisoning
S46.229A,"Laceration of muscle, fascia and tendon of other parts of biceps, unspecified arm, initial encounter",CC,Injury/Poisoning
S46.321A,"Laceration of muscle, fascia and tendon of triceps, right arm, initial encounter",CC,Injury/Poisoning
S46.322A,"Laceration of muscle, fascia and tendon of triceps, left arm, initial encounter",CC,Injury/Poisoning
S46.329A,"Laceration of muscle, fascia and tendon of triceps, unspecified arm, initial encounter",CC,Injury/Poisoning
S46.821A,"Laceration of other muscles, fascia and tendons at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S46.822A,"Laceration of other muscles, fascia and tendons at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S46.829A,"Laceration of other muscles, fascia and tendons at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S46.921A,"Laceration of unspecified muscle, fascia and tendon at shoulder and upper arm level, right arm, initial encounter",CC,Injury/Poisoning
S46.922A,"Laceration of unspecified muscle, fascia and tendon at shoulder and upper arm level, left arm, initial encounter",CC,Injury/Poisoning
S46.929A,"Laceration of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm, initial encounter",CC,Injury/Poisoning
S48.011A,"Complete traumatic amputation at right shoulder joint, initial encounter",CC,Injury/Poisoning
S48.012A,"Complete traumatic amputation at left shoulder joint, initial encounter",CC,Injury/Poisoning
S48.019A,"Complete traumatic amputation at unspecified shoulder joint, initial encounter",CC,Injury/Poisoning
S48.021A,"Partial traumatic amputation at right shoulder joint, initial encounter",CC,Injury/Poisoning
S48.022A,"Partial traumatic amputation at left shoulder joint, initial encounter",CC,Injury/Poisoning
S48.029A,"Partial traumatic amputation at unspecified shoulder joint, initial encounter",CC,Injury/Poisoning
S48.111A,"Complete traumatic amputation at level between right shoulder and elbow, initial encounter",CC,Injury/Poisoning
S48.112A,"Complete traumatic amputation at level between left shoulder and elbow, initial encounter",CC,Injury/Poisoning
S48.119A,"Complete traumatic amputation at level between unspecified shoulder and elbow, initial encounter",CC,Injury/Poisoning
S48.121A,"Partial traumatic amputation at level between right shoulder and elbow, initial encounter",CC,Injury/Poisoning
S48.122A,"Partial traumatic amputation at level between left shoulder and elbow, initial encounter",CC,Injury/Poisoning
S48.129A,"Partial traumatic amputation at level between unspecified shoulder and elbow, initial encounter",CC,Injury/Poisoning
S48.911A,"Complete traumatic amputation of right shoulder and upper arm, level unspecified, initial encounter",CC,Injury/Poisoning
S48.912A,"Complete traumatic amputation of left shoulder and upper arm, level unspecified, initial encounter",CC,Injury/Poisoning
S48.919A,"Complete traumatic amputation of unspecified shoulder and upper arm, level unspecified, initial encounter",CC,Injury/Poisoning
S48.921A,"Partial traumatic amputation of right shoulder and upper arm, level unspecified, initial encounter",CC,Injury/Poisoning
S48.922A,"Partial traumatic amputation of left shoulder and upper arm, level unspecified, initial encounter",CC,Injury/Poisoning
S48.929A,"Partial traumatic amputation of unspecified shoulder and upper arm, level unspecified, initial encounter",CC,Injury/Poisoning
S49.001A,"Unspecified physeal fracture of upper end of humerus, right arm, initial encounter for closed fracture",CC,Injury/Poisoning
S49.001K,"Unspecified physeal fracture of upper end of humerus, right arm, subsequent encounter for fracture with nonunion",CC,Injury/Poisoning
S49.001P,"Unspecified physeal fracture of upper end of humerus, right arm, subsequent encounter for fracture with malunion",CC,Injury/Poisoning
S49.002A,"Unspecified physeal fracture of upper end of humerus, left arm, initial encounter for closed fracture",CC,Injury/Poisoning
S49.002K,"Unspecified physeal fracture of upper end of humerus, left arm, subsequent encounter for fracture with nonunion",CC,Injury/Poisoning
S49.002P,"Unspecified physeal fracture of upper end of humerus, left arm, subsequent encounter for fracture with malunion",CC,Injury/Poisoning
S49.009A,"Unspecified physeal fracture of upper end of humerus, unspecified arm, initial encounter for closed fracture",CC,Injury/Poisoning
S49.009K,"Unspecified physeal fracture of upper end of humerus, unspecified arm, subsequent encounter for fracture with nonunion",CC,Injury/Poisoning
S49.009P,"Unspecified physeal fracture of upper end of humerus, unspecified arm, subsequent encounter for fracture with malunion",CC,Injury/Poisoning
S49.011A,"Salter-Harris Type I physeal fracture of upper end of humerus, right arm, initial encounter for closed fracture",CC,Injury/Poisoning
S49.011K,"Salter-Harris Type I physeal fracture of upper end of humerus, right arm, subsequent encounter for fracture with nonunion",CC,Injury/Poisoning
S49.011P,"Salter-Harris Type I physeal fracture of upper end of humerus, right arm, subsequent encounter for fracture with malunion",CC,Injury/Poisoning
S49.012A,"Salter-Harris Type I physeal fracture of upper end of humerus, left arm, initial encounter for closed fracture",CC,Injury/Poisoning
S49.012K,"Salter-Harris Type I physeal fracture of upper end of humerus, left arm, subsequent encounter for fracture with nonunion",CC,Injury/Poisoning
S49.012P,"Salter-Harris Type I physeal fracture of upper end of humerus, left arm, subsequent encounter for fracture with malunion",CC,Injury/Poisoning
S49.019A,"Salter-Harris Type I physeal fracture of upper end of humerus, unspecified arm, initial encounter for closed fracture",CC,Injury/Poisoning
S49.019K,"Salter-Harris Type I physeal fracture of upper end of humerus, unspecified arm, subsequent encounter for fracture with nonunion",CC,Injury/Poisoning
S49.019P,"Salter-Harris Type I physeal fracture of upper end of humerus, unspecified arm, subsequent encounter for fracture with malunion",CC,Injury/Poisoning
S49.021A,"Salter-Harris Type II physeal fracture of upper end of humerus, right arm, initial encounter for closed fracture",CC,Injury/Poisoning
S49.021K,"Salter-Harris Type II physeal fracture of upper end of humerus, right arm, subsequent encounter for fracture with nonunion",CC,Injury/Poisoning
S49.021P,"Salter-Harris Type II physeal fracture of upper end of humerus, right arm, subsequent encounter for fracture with malunion",CC,Injury/Poisoning
